player,date,overall,phy,pac
Stefan Mitrovic,2015-01-28,72,78,67
Stefan Mitrovic,2015-01-30,72,78,67
Stefan Mitrovic,2015-02-06,72,78,67
Stefan Mitrovic,2015-02-13,72,78,67
Stefan Mitrovic,2015-02-20,72,78,67
Stefan Mitrovic,2015-02-27,72,78,67
Stefan Mitrovic,2015-03-06,72,78,67
Stefan Mitrovic,2015-03-10,72,78,67
Stefan Mitrovic,2015-03-13,72,78,67
Stefan Mitrovic,2015-03-20,72,78,67
Stefan Mitrovic,2015-03-27,72,78,67
Stefan Mitrovic,2015-04-01,72,78,67
Stefan Mitrovic,2015-04-10,72,78,67
Stefan Mitrovic,2015-04-17,73,78,67
Stefan Mitrovic,2015-04-24,73,78,67
Stefan Mitrovic,2015-05-01,73,78,67
Stefan Mitrovic,2015-05-08,73,78,67
Stefan Mitrovic,2015-05-15,73,78,67
Stefan Mitrovic,2015-05-22,73,78,67
Stefan Mitrovic,2015-05-29,73,78,67
Stefan Mitrovic,2015-06-05,73,78,67
Stefan Mitrovic,2015-06-12,73,78,67
Stefan Mitrovic,2015-06-19,73,78,67
Stefan Mitrovic,2015-06-26,73,78,67
Stefan Mitrovic,2015-07-03,73,78,67
Stefan Mitrovic,2015-07-10,73,78,67
Stefan Mitrovic,2015-07-16,73,78,67
Stefan Mitrovic,2015-07-24,73,78,67
Stefan Mitrovic,2015-07-31,73,78,67
Stefan Mitrovic,2015-08-07,73,78,67
Stefan Mitrovic,2015-08-14,73,78,67
Stefan Mitrovic,2015-08-21,73,78,67
Stefan Mitrovic,2015-08-27,73,78,67
Stefan Mitrovic,2015-09-01,73,78,67
Stefan Mitrovic,2015-09-04,73,78,67
Stefan Mitrovic,2015-09-10,73,78,67
Stefan Mitrovic,2015-09-21,75,77,56
Stefan Mitrovic,2015-09-25,75,77,56
Stefan Mitrovic,2015-10-02,75,77,56
Stefan Mitrovic,2015-10-09,75,77,56
Stefan Mitrovic,2015-10-16,75,77,56
Stefan Mitrovic,2015-10-19,75,77,56
Stefan Mitrovic,2015-10-23,75,77,56
Stefan Mitrovic,2015-10-30,75,77,56
Stefan Mitrovic,2015-11-06,75,77,56
Stefan Mitrovic,2015-11-12,74,77,56
Stefan Mitrovic,2015-11-19,74,77,56
Stefan Mitrovic,2015-11-26,74,77,56
Stefan Mitrovic,2015-12-03,74,77,56
Stefan Mitrovic,2015-12-10,74,77,56
Stefan Mitrovic,2015-12-17,74,77,56
Stefan Mitrovic,2015-12-24,74,77,56
Stefan Mitrovic,2015-12-30,74,77,56
Stefan Mitrovic,2016-01-07,74,77,56
Stefan Mitrovic,2016-01-14,74,77,56
Stefan Mitrovic,2016-01-21,74,77,56
Stefan Mitrovic,2016-01-28,74,77,56
Stefan Mitrovic,2016-02-04,74,77,56
Stefan Mitrovic,2016-02-11,74,77,56
Stefan Mitrovic,2016-02-13,74,77,56
Stefan Mitrovic,2016-02-18,74,77,56
Stefan Mitrovic,2016-02-19,74,77,56
Stefan Mitrovic,2016-02-25,74,77,56
Stefan Mitrovic,2016-03-03,74,77,56
Stefan Mitrovic,2016-03-10,74,77,56
Stefan Mitrovic,2016-03-17,74,77,56
Stefan Mitrovic,2016-03-24,74,77,54
Stefan Mitrovic,2016-03-31,74,77,54
